SQLDATE
20061201
20071004
20070513
20150723
20180112
20080710
20150825
20160211
20160320
20140928
20081012
20070122
20161204
20070829
20070330
20071014
20060818
20170819
20171116
20171227
20150517
20151210
20160401
20151005
20140714
20070314
20171210
20161206
20080223
20070915
20170726
20080731
20170710
20160113
20150915
20150514
20151128
20140317
20180328
20070311
20070107
20061111
20150617
20160817
20170330
20150513
20160304
20150123
20170228
20061210
20081106
20170215
20080326
20060328
20180612
20080608
20081023
20060915
20071202
20160622
20140821
20150509
20140421
20181025
20170606
20080702
20060613
20170618
20080820
20150309
20160109
20140510
20140905
20070416
20080806
20180204
20081105
20170609
20170629
20060308
20180515
20161021
20140703
20140224
20141102
20180801
20160930
20170523
20161115
20170405
20160807
20160613
20150606
20081112
20180729
20080423
20180718
20150325
20151108
20160104
20140921
20060422
20180122
20060320
20170627
20180830
20160419
20060618
20180111
20151026
20140603
20140412
20160925
20180911
20170604
20171017
20070113
20171008
20070819
20061014
20150713
20170915
20150301
20150923
20140414
20170109
20181004
20170115
20170530
20060210
20070413
20070626
20080530
20071218
20060913
20150610
20150705
20180119
20080801
20180415
20180104
20150317
20150920
20151217
20151001
20140907
20140823
20140913
20140619
20080113
20171016
20080814
20081009
20080705
20160815
20150603
20160917
20140702
20141202
20170213
20170406
20060302
20061130
20061222
20180530
20160427
20171031
20070723
20160213
20141116
20170208
20170417
20070130
20070916
20071125
20160519
20160603
20160504
20060712
20170728
20160307
20140331
20140902
20150128
20150127
20140222
20171202
20170725
20161208
20171219
20070128
20170612
20170531
20060930
20060407
20070425
20180520
20071118
20071028
20071025
20061126
20071001
20061031
20160602
20060620
20141129
20180429
20170721
20070309
20170216
20060115
20070507
20060309
20061208
20080310
20160512
20160429
20180726
20180113
20150307
20150516
20160831
20170914
20160905
20161109
20161114
20080219
20170603
20080813
20070225
20171129
20080413
20080905
20070319
20160714
20180609
20151029
20150220
20141109
20140704
20081015
20060216
20180625
20070111
20070410
20061214
20060718
20060717
20060705
20171021
20160323
20151203
20140404
20141123
20140613
20180923
20180705
20080320
20070522
20061129
20070731
20150608
20171110
20080123
20180407
20150901
20141208
20140730
20061001
20080817
20060123
20170513
20161111
20160812
20060825
20170422
20150328
20150121
20170507
20181013
20180814
20161210
20180209
20070514
20071209
20080328
20160725
20150530
20080402
20140827
20140915
20140519
20171130
20170506
20081013
20171224
20070211
20080204
20160428
20180212
20071120
20180723
20180321
20140930
20170214
20180920
20060929
20171225
20170404
20060908
20070622
20161014
20070924
20081008
20070405
20160717
20060531
20060824
20180121
20180213
20160128
20150902
20160212
20140301
20150205
20160901
20070106
20170411
20060418
20070629
20080117
20170430
20150330
20140320
20141120
20150119
20140616
20140425
20080808
20061211
20080306
20171218
20070427
20161106
20160808
20080410
20160409
20150115
20141008
20180922
20170815
20160903
20161108
20061213
20170905
20161104
20180521
20061025
20070213
20080906
20061120
20160514
20160508
20060724
20180324
20150423
20140602
20150107
20141003
20141230
20141128
20181012
20181007
20170601
20170602
20080626
20080617
20161025
20080629
20150313
20160131
20141225
20070218
20060106
20060201
20060221
20070204
20071009
20081104
20071212
20070911
20080502
20160716
20150730
20080424
20160227
20140824
20181106
20170624
20060304
20070301
20060228
20060909
20080609
20071129
20160722
20171113
20170617
20160122
20150909
20140803
20140624
20140312
20140530
20070627
20060112
20170501
20171028
20081030
20061028
20160517
20150526
20150426
20160209
20140316
20170307
20080111
20070807
20060831
20071002
20071231
20061228
20180628
20160321
20151222
20150907
20171004
20080815
20170103
20080902
20150712
20151201
20141217
20140314
20060401
20170508
20170226
20060331
20071119
20060927
20070307
20160623
20160715
20150718
20150731
20170217
20170708
20150324
20160207
20141229
20171124
20160924
20171010
20170504
20060120
20080316
20070814
20061102
20070526
20150728
20170922
20180517
20070721
20180423
20160121
20140807
20140924
20060504
20170811
20081018
20060119
20061107
20171123
20060413
20070917
20070815
20070813
20061109
20150630
20150623
20150719
20180131
20160305
20170130
20081108
20171216
20060321
20081109
20070614
20070109
20080416
20150628
20171026
20080124
20080828
20150118
20151014
20140313
20140322
20180917
20170723
20060306
20170623
20161029
20080528
20061011
20061125
20060812
20150729
20160819
20080729
20170410
20150829
20150302
20160229
20151202
20150810
20171020
20151211
20150315
20150224
20141228
20081004
20161027
20060114
20070523
20060706
20170921
20180228
20180420
20150223
20150831
20150326
20150510
20150905
20140223
20080914
20170515
20060424
20070730
20180928
20060731
20150622
20160327
20151030
20160102
20140524
20170211
20160915
20180320
20161216
20060515
20181026
20080921
20171126
20071023
20081031
20060926
20070131
20060808
20180719
20150912
20151007
20150203
20160823
20061009
20161207
20170516
20060310
20181014
20070503
20060623
20060715
20170112
20170825
20151212
20151025
20140726
20060130
20080627
20070401
20060501
20060113
20080116
20161129
20061202
20080415
20080110
20160521
20150727
20060605
20161101
20170821
20180323
20180710
20151130
20150417
20160101
20140228
20180716
20070927
20170204
20080620
20070831
20161024
20060828
20060730
20160628
20170911
20180518
20180217
20180308
20150323
20140219
20060516
20070826
20060131
20070209
20170521
20070421
20160701
20160726
20160621
20181107
20140326
20150124
20160902
20170706
20080511
20070112
20170419
20060223
20180427
20070612
20070212
20150521
20160425
20060810
20170919
20180818
20180724
20170605
20070103
20080713
20180603
20070102
20080207
20080803
20160608
20150815
20150613
20160331
20150827
20140417
20141220
20060520
20160424
20181110
20170120
20140508
20151008
20150306
20140731
20180904
20161003
20060512
20080619
20171203
20060414
20161123
20070812
20071124
20071228
20070512
20180311
20151119
20150305
20140904
20140914
20140608
20140828
20171211
20070827
20170223
20061007
20170318
20070705
20060324
20181020
20161015
20080517
20071230
20080217
20160426
20150807
20150828
20160116
20140712
20150116
20071205
20170505
20180924
20161221
20180831
20060311
20180526
20060903
20170427
20071020
20061220
20080422
20060616
20060726
20060607
20170712
20180824
20151208
20150826
20140917
20180906
20060505
20060215
20161018
20080728
20161122
20171005
20160703
20060608
20180403
20180817
20150427
20140818
20140330
20171013
20070823
20170510
20070127
20060412
20061026
20061027
20070610
20060820
20151013
20141007
20141107
20080510
20180304
20181028
20070217
20070521
20060124
20070508
20170607
20061215
20070724
20060823
20170820
20180627
20160216
20141130
20140318
20141212
20180107
20170808
20061224
20170928
20071219
20150725
20081111
20171118
20180815
20160218
20150429
20160410
20150213
20140916
20140830
20080330
20060916
20180503
20060507
20060521
20060514
20071005
20150611
20160727
20180409
20180317
20151015
20141204
20170714
20180616
20070605
20060417
20170429
20071126
20071130
20080127
20150520
20150528
20060809
20160818
20180721
20160222
20151124
20160405
20141216
20140708
20140815
20070914
20060207
20080920
20161031
20080429
20160414
20170305
20080915
20160904
20180623
20061128
20081003
20080704
20080311
20080527
20170718
20151004
20160107
20150117
20141108
20171231
20161113
20071115
20071110
20071011
20160712
20060802
20170816
20151105
20140707
20141028
20141013
20140607
20140705
20060919
20170903
20081005
20170703
20080210
20060707
20060629
20171222
20160329
20151102
20160417
20150408
20150430
20150212
20140520
20141222
20140804
20170123
20170622
20080105
20060227
20070822
20080908
20160527
20150716
20161120
20180124
20150422
20151221
20150824
20070317
20080726
20170628
20170830
20070412
20060202
20170425
20161011
20061024
20071015
20161008
20080824
20080601
20170715
20180408
20150318
20160412
20141218
20141206
20180318
20060104
20080519
20080603
20071207
20070220
20080802
20150803
20150601
20060728
20180525
20180820
20151027
20170205
20180203
20180116
20180509
20080624
20170309
20070510
20080109
20150717
20151115
20141015
20141110
20140805
20170308
20070302
20160927
20170801
20180611
20070603
20070621
20070709
20070525
20070222
20070719
20180411
20180701
20160204
20150507
20140810
20070318
20161028
20060510
20061117
20070313
20070306
20080522
20150524
20171019
20170125
20170713
20160319
20150925
20141211
20150206
20140403
20070228
20161230
20060222
20081017
20061204
20080430
20150707
20060807
20151003
20160201
20151112
20150312
20140514
20140813
20141117
20140512
20060918
20170325
20070919
20171015
20061112
20071229
20160611
20180302
20180401
20151219
20160309
20150310
20160202
20160129
20140507
20140825
20170902
20080804
20180805
20170810
20171002
20170326
20070505
20061226
20170930
20080706
20160525
20150709
20160805
20150726
20180223
20170711
20170910
20170818
20180607
20160314
20150311
20160308
20140725
20170608
20161020
20070108
20070527
20160711
20171220
20080822
20160317
20160316
20140506
20140306
20171025
20170701
20170529
20061106
20080229
20070116
20080203
20061203
20160604
20060615
20160629
20180706
20141209
20141213
20080927
20170412
20160914
20070115
20061124
20061104
20160506
20060821
20171111
20151220
20160125
20150113
20141022
20080718
20180226
20070620
20081001
20071201
20180524
20180211
20170913
20150503
20140727
20171023
20080308
20070520
20080910
20080529
20080825
20061206
20060614
20160922
20080526
20180416
20180105
20180410
20160127
20140922
20140521
20180405
20170926
20180919
20061010
20080621
20160607
20180610
20151218
20151002
20140401
20140918
20141124
20080715
20171125
20161006
20060326
20080618
20181008
20070210
20070530
20160515
20060626
20180816
20150519
20151110
20150501
20060416
20171022
20080121
20161224
20161010
20080531
20150523
20150421
20070711
20060506
20161016
20061225
20061207
20061029
20071113
20070323
20071227
20160531
20080324
20170916
20170824
20160415
20140309
20180926
20070331
20161103
20080317
20070430
20080408
20150812
20160619
20180425
20161118
20180330
20150506
20140713
20140626
20170310
20181024
20071127
20070615
20081102
20171108
20180126
20170126
20180215
20141016
20151206
20080331
20170304
20170414
20161209
20080923
20180908
20060317
20070329
20080812
20160809
20160802
20160713
20180424
20160112
20141215
20140308
20141019
20081027
20170303
20081020
20060218
20060110
20070426
20061012
20070529
20060611
20060805
20150721
20080221
20170121
20150921
20160403
20150924
20160407
20081026
20180901
20060409
20080929
20071107
20080131
20160522
20060524
20160705
20150710
20151009
20180506
20180913
20140218
20161226
20170118
20070806
20180617
20061023
20060111
20161009
20070905
20180205
20061229
20160801
20160106
20151109
20150226
20140614
20060329
20170615
20170106
20071117
20081016
20080412
20080227
20080425
20170317
20151216
20160224
20140406
20141226
20170802
20170904
20170906
20070816
20071024
20080126
20080216
20080107
20180125
20170401
20160114
20140415
20141101
20071204
20060314
20061004
20070119
20071104
20160511
20060708
20060601
20150818
20150823
20170918
20181101
20170218
20160105
20140615
20080807
20180821
20060425
20160816
20060624
20150401
20180102
20160907
20161110
20070608
20061108
20060307
20080604
20080315
20080903
20170219
20151121
20161213
20081107
20170626
20180127
20180619
20070909
20071103
20160616
20150701
20170616
20150904
20141127
20140711
20141023
20140811
20140503
20140819
20160929
20181029
20161228
20070715
20060217
20060519
20070208
20060421
20060922
20070701
20171109
20080222
20180630
20141203
20060109
20080926
20070928
20161004
20080314
20070801
20070702
20160813
20160704
20080409
20160302
20150926
20170413
20161227
20180117
20160827
20060402
20060203
20060924
20080811
20070910
20160806
20150715
20150819
20170717
20080711
20150518
20160413
20140311
20151129
20140729
20141002
20170209
20070316
20170314
20080916
20181022
20070902
20070817
20071221
20070726
20080211
20160610
20060723
20150708
20180216
20160110
20150511
20160206
20141105
20141219
20170329
20170321
20171217
20070714
20070604
20080919
20161030
20080313
20070922
20151226
20150316
20150410
20151114
20150910
20141001
20150114
20170312
20180430
20061219
20170117
20080922
20070707
20171122
20070414
20150814
20160721
20160502
20150420
20150222
20140910
20170108
20060408
20170722
20061212
20161214
20170528
20161212
20070118
20071128
20180930
20071106
20060619
20171112
20080818
20150411
20141027
20140504
20140522
20171106
20070124
20081021
20171009
20071226
20160516
20160728
20180703
20150227
20140826
20140822
20080909
20080911
20180807
20070423
20071220
20080102
20060827
20181109
20141118
20140911
20141121
20180615
20160906
20180620
20070607
20160826
20161218
20070120
20161124
20161023
20070803
20160513
20060811
20160601
20060721
20160919
20070923
20170407
20140226
20140526
20140405
20140416
20180910
20170625
20080118
20171107
20180529
20061127
20071017
20061231
20171208
20061017
20070611
20080809
20160606
20070722
20180810
20080712
20140716
20171201
20170210
20180507
20161222
20070104
20061105
20060415
20180307
20171115
20060316
20081103
20171029
20180413
20070223
20150711
20170619
20070920
20150504
20160124
20140802
20170805
20161116
20181105
20080220
20180621
20180808
20170225
20070502
20170901
20071003
20070214
20080602
20160520
20160719
20160617
20150724
20170720
20180314
20160203
20140527
20140409
20140327
20140419
20180713
20080323
20080307
20161215
20070123
20080512
20071116
20170122
20161126
20080515
20081024
20150714
20170525
20080114
20160408
20140502
20140627
20140701
20170311
20171014
20070903
20160625
20180218
20150927
20140610
20140225
20140617
20140518
20140628
20140919
20170319
20180313
20070625
20170428
20060428
20080611
20171001
20061005
20080709
20061230
20150804
20161102
20151106
20160416
20140718
20170128
20170129
20070606
20070406
20161001
20071008
20070110
20080504
20080501
20080108
20060813
20180629
20180402
20151213
20150111
20141125
20140604
20150120
20150201
20141113
20170806
20170403
20060206
20081028
20070324
20080823
20150809
20160718
20160820
20071105
20160312
20151117
20140612
20141221
20171105
20070407
20061020
20080622
20060819
20060801
20150702
20150822
20180505
20170316
20151024
20140926
20140307
20180912
20070310
20170621
20071031
20080209
20060606
20160605
20150706
20150607
20181102
20151028
20160418
20140511
20140516
20140426
20141030
20170131
20161130
20161205
20080524
20071213
20070904
20080419
20160822
20181103
20080303
20180809
20150930
20160208
20160115
20150314
20151020
20080218
20070403
20150620
20150402
20150928
20160326
20140609
20070926
20161219
20060108
20080418
20181010
20180414
20160225
20150214
20180227
20170813
20181018
20070623
20070531
20070126
20181031
20061221
20071222
20150624
20151011
20150228
20140721
20150409
20140820
20140418
20080508
20060405
20180312
20080224
20070713
20181019
20070830
20070628
20180602
20070617
20080214
20080201
20080703
20070921
20171221
20080514
20140630
20140328
20161231
20060125
20170426
20170522
20170831
20080810
20160729
20171101
20071123
20170512
20170707
20141029
20140408
20170107
20060325
20181016
20070129
20060905
20070907
20071206
20071208
20061019
20060914
20180421
20150508
20151127
20140629
20180802
20180624
20170527
20060212
20170224
20180417
20161013
20061216
20180207
20080616
20160529
20150616
20170920
20180504
20180309
20151229
20150320
20150329
20180614
20180516
20180224
20080625
20060315
20060313
20070728
20070424
20071016
20071019
20070820
20070308
20070528
20160814
20160918
20080318
20180819
20140620
20150209
20150210
20080717
20180918
20170724
20180522
20180502
20060906
20080104
20070326
20081002
20080623
20061122
20060817
20180727
20150903
20141111
20140422
20141005
20150122
20060205
20070518
20160926
20060204
20070402
20080103
20180828
20161121
20061006
20160707
20170301
20160210
20151120
20160228
20150308
20141114
20060410
20170924
20181104
20080725
20080722
20170124
20180822
20070703
20060208
20180519
20070515
20070524
20171214
20060925
20080612
20070930
20150522
20160523
20150614
20181108
20170719
20180827
20151019
20160318
20151123
20140901
20150218
20060211
20181027
20170908
20170327
20060403
20180605
20070716
20070718
20160618
20060610
20150627
20170727
20080730
20140623
20150104
20060127
20161007
20171104
20170630
20060429
20071216
20180626
20171006
20170402
20160306
20160220
20151224
20140310
20180501
20170102
20180606
20171007
20070429
20071006
20160423
20180331
20151209
20150303
20160221
20151225
20140812
20141004
20150215
20170416
20181023
20170517
20070105
20080708
20060704
20171003
20170729
20160315
20150225
20150914
20140906
20180123
20170503
20160825
20070619
20071109
20060602
20071121
20080821
20180825
20180707
20160328
20140515
20140315
20170222
20060214
20060209
20080930
20150527
20060709
20060822
20180812
20141126
20140722
20170212
20160923
20070215
20080724
20060303
20080518
20180531
20161022
20140903
20140912
20141224
20180927
20080816
20171206
20070125
20071102
20080721
20080829
20140925
20140909
20150131
20170110
20160824
20160910
20071215
20070602
20080719
20150531
20150629
20150529
20171226
20180725
20150217
20140719
20140430
20080321
20180514
20070312
20081101
20071101
20060826
20060609
20150805
20180329
20151103
20151223
20141026
20140606
20140429
20150126
20141214
20141009
20180327
20160909
20171011
20070811
20070624
20071018
20070725
20061016
