RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45714,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,4,1,4,010,UNITED STATES,USA,COLOMBIA,COL
45715,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,4,1,4,042,UNITED STATES,USA,COLOMBIA,COL
45716,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,6,1,6,043,COLOMBIA,COL,HOSPITAL,
45717,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,6,1,6,042,HOSPITAL,,COLOMBIA,COL
45718,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,6,1,6,010,HOSPITAL,,COLOMBIA,COL
45719,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,8,1,8,043,UNITED STATES,USA,HEALTH OFFICIAL,
45720,201603,http://investmentunderground.com/2016/03/utah-child-is-first-confirmed-zika-virus-case-in-the-state/,8,1,8,042,HEALTH OFFICIAL,,UNITED STATES,USA
45721,201603,http://investmentunderground.com/2016/03/vietnam-raises-alert-level-for-zika-virus/,2,1,2,138,GOVERNOR,,UNITED STATES,USA
45722,201603,http://investmentunderground.com/2016/03/vietnam-raises-alert-level-for-zika-virus/,2,1,2,138,GOVERNOR,,,
45723,201603,http://investmentunderground.com/2016/03/vietnam-raises-alert-level-for-zika-virus/,2,1,2,138,UNITED STATES,USA,,
45724,201603,http://investmentunderground.com/2016/03/vietnam-raises-alert-level-for-zika-virus/,4,1,4,138,GOVERNOR,,,
45725,201603,http://investmentunderground.com/2016/03/which-cities-are-vulnerable-to-a-zika-outbreak/,10,1,10,043,,,PUERTO RICO,USA
45726,201603,http://investmentunderground.com/2016/03/which-cities-are-vulnerable-to-a-zika-outbreak/,10,1,10,042,PUERTO RICO,USA,,
45727,201603,http://investmentunderground.com/2016/03/who-begs-for-4-million-to-prepare-for-millions-of-zika-cases/,10,1,10,020,,,UNITED STATES,USA
45728,201603,http://investmentunderground.com/2016/03/who-says-growing-evidence-of-link-between-zika-and-guillain/,2,1,2,046,FLORIDA,USA,UNIVERSITY,
45729,201603,http://investmentunderground.com/2016/03/who-says-growing-evidence-of-link-between-zika-and-guillain/,8,1,8,046,FLORIDA,USA,UNIVERSITY,
45730,201603,http://investmentunderground.com/2016/03/who-says-growing-evidence-of-link-between-zika-and-guillain/,8,1,8,071,SCIENTIST,,RECIFE,BRA
45731,201603,http://investmentunderground.com/2016/03/who-says-growing-evidence-of-link-between-zika-and-guillain/,10,1,10,046,UNIVERSITY,,FLORIDA,USA
45732,201603,http://investmentunderground.com/2016/03/zika-breakthrough-scientists-detail-how-virus-can-attack/,2,1,2,042,UNITED STATES,USA,HAITI,HTI
45733,201603,http://investmentunderground.com/2016/03/zika-breakthrough-scientists-detail-how-virus-can-attack/,6,1,6,042,MISSOURI,USA,HAITI,HTI
45734,201602,http://investmentunderground.com/2016/03/zika-breakthrough-scientists-detail-how-virus-can-attack/,10,1,10,120,BRAZIL,BRA,,
45735,201603,http://investmentunderground.com/2016/03/zika-case-reported-in-utah/,10,1,10,043,COLOMBIA,COL,AUTHORITIES,
45736,201603,http://investmentunderground.com/2016/03/zika-case-reported-in-utah/,10,1,10,042,AUTHORITIES,,COLOMBIA,COL
