RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
16025,201603,http://bsccomment.com/2016/03/02/14-new-sexually-transmitted-zika-cases-reported.html,10,1,10,036,AMERICAN,USA,BRAZIL,BRA
16026,201603,http://bsccomment.com/2016/03/02/14-new-sexually-transmitted-zika-cases-reported.html,10,1,10,120,UNITED STATES,USA,BRAZIL,BRA
16027,201603,http://bsccomment.com/2016/03/02/14-new-sexually-transmitted-zika-cases-reported.html,10,1,10,090,UNITED STATES,USA,BRAZIL,BRA
16028,201602,http://bsccomment.com/2016/03/02/first-case-of-zika-virus-confirmed-in-new-hampshire.html,5,1,5,090,UNITED STATES,USA,UNITED STATES,USA
16029,201602,http://bsccomment.com/2016/03/02/first-case-of-zika-virus-confirmed-in-new-hampshire.html,5,1,5,010,UNITED STATES,USA,,
16030,201602,http://bsccomment.com/2016/03/02/first-case-of-zika-virus-confirmed-in-new-hampshire.html,5,1,5,090,UNITED STATES,USA,,
16031,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,2,1,2,043,SAINT,,CHICAGO,USA
16032,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,2,1,2,042,CHICAGO,USA,SAINT,
16033,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,2,1,2,042,CHICAGO,USA,HOSPITAL,
16034,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,2,1,2,043,HOSPITAL,,CHICAGO,USA
16035,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,6,1,6,042,CHICAGO,USA,UNITED STATES,USA
16036,201603,http://bsccomment.com/2016/03/02/philadelphia-announces-first-case-of-zika-virus.html,6,1,6,043,UNITED STATES,USA,CHICAGO,USA
16037,201602,http://bsccomment.com/2016/03/02/slovakia-confirms-first-case-of-zika-virus-in-country.html,2,1,2,060,ARMY,,BRAZIL,BRA
16038,201603,http://bsccomment.com/2016/03/02/zika-virus-confirmed-in-south-australia.html,2,1,2,043,,,BRAZIL,BRA
16039,201603,http://bsccomment.com/2016/03/02/zika-virus-confirmed-in-south-australia.html,2,1,2,120,BRAZIL,BRA,,
16040,201603,http://bsccomment.com/2016/03/02/zika-virus-confirmed-in-south-australia.html,10,1,10,042,BRAZIL,BRA,,
16041,201603,http://bsccomment.com/2016/03/03/google-donates-1m-to-help-fight-zika-virus-spread.html,10,1,10,072,GOOGLE,USA,,
16042,201603,http://bsccomment.com/2016/03/03/google-donates-1m-to-help-fight-zika-virus-spread.html,10,1,10,070,GOOGLE,USA,,
16043,201603,http://bsccomment.com/2016/03/03/nz-reports-first-possible-case-of-zika-from-sex.html,5,1,5,061,,,JIANGXI,CHN
16044,201603,http://bsccomment.com/2016/03/03/nz-reports-first-possible-case-of-zika-from-sex.html,5,1,5,061,VENEZUELA,VEN,JIANGXI,CHN
16045,201603,http://bsccomment.com/2016/03/03/zika-virus-decoded-by-scientists-in-china.html,2,1,2,154,CUBAN,CUB,ARMED FORCES,
16046,201603,http://bsccomment.com/2016/03/03/zika-virus-decoded-by-scientists-in-china.html,5,1,5,154,CUBAN,CUB,ARMED FORCES,
16047,201603,http://bsccomment.com/2016/03/04/brazil-confirms-641-cases-of-microcephaly-amid-zika-outbreak.html,10,1,10,042,,,EL SALVADOR,SLV
16048,201603,http://bsccomment.com/2016/03/04/two-zika-cases-confirmed-in-colorado.html,1,1,1,042,SLOVAK,SVK,,
16049,201603,http://bsccomment.com/2016/03/04/two-zika-cases-confirmed-in-colorado.html,1,1,1,042,SLOVAK,SVK,SLOVAK,SVK
16050,201603,http://bsccomment.com/2016/03/04/two-zika-cases-confirmed-in-colorado.html,2,1,2,043,UNITED STATES,USA,SLOVAK REPUBLIC,SVK
16051,201603,http://bsccomment.com/2016/03/04/two-zika-cases-confirmed-in-colorado.html,6,1,6,042,SLOVAK,SVK,UNITED STATES,USA
16052,201603,http://bsccomment.com/2016/03/04/zika-virus-found-in-montana.html,8,1,8,042,MALE,MDV,UNITED STATES,USA
16053,201603,http://bsccomment.com/2016/03/04/zika-virus-found-in-montana.html,8,1,8,043,UNITED STATES,USA,MALE,MDV
16054,201603,http://bsccomment.com/2016/03/04/zika-virus-found-in-montana.html,10,1,10,012,RESIDENTS,,HEALTH CARE PROVIDER,
16055,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,1,1,1,051,COLOMBIA,COL,MINNESOTA,USA
16056,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,5,1,5,010,UNIVERSITY,,,
16057,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,10,1,10,051,SENATOR,,THE ASSOCIATED PRESS,USA
16058,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,10,1,10,051,GOVERNOR,,THE ASSOCIATED PRESS,USA
16059,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,10,1,10,090,HEALTH OFFICIAL,,,
16060,201603,http://bsccomment.com/2016/03/05/brazil-study-strengthens-link-between-zika-virus-birth.html,10,1,10,120,HEALTH OFFICIAL,,,
16061,201603,http://bsccomment.com/2016/03/05/fourth-zika-case-confirmed-in-dallas-co.html,8,1,8,043,UNITED STATES,USA,HEALTH DEPARTMENT,
16062,201603,http://bsccomment.com/2016/03/05/fourth-zika-case-confirmed-in-dallas-co.html,8,1,8,042,HEALTH DEPARTMENT,,UNITED STATES,USA
16063,201603,http://bsccomment.com/2016/03/05/fourth-zika-case-confirmed-in-dallas-co.html,10,1,10,051,BLOG,,,
16064,201603,http://bsccomment.com/2016/03/05/fourth-zika-case-confirmed-in-dallas-co.html,10,1,10,130,COMMUNITY,,,
16065,201603,http://bsccomment.com/2016/03/05/inside-a-lab-with-scientists-developing-a-zika-vaccine.html,5,1,5,193,FRANCE,FRA,,
16066,201603,http://bsccomment.com/2016/03/05/missouri-man-has-states-first-case-of-zika-virus.html,10,1,10,090,HEALTH OFFICIAL,,,
16067,201603,http://bsccomment.com/2016/03/05/missouri-records-first-case-of-zika-virus-infection.html,2,1,2,010,HEALTH OFFICIAL,,UNITED STATES,USA
16068,201603,http://bsccomment.com/2016/03/05/missouri-records-first-case-of-zika-virus-infection.html,8,1,8,010,HEALTH OFFICIAL,,SAN FRANCISCO,USA
16069,201603,http://bsccomment.com/2016/03/05/new-evidence-found-that-zika-kills-off-brain-cells.html,1,1,1,010,BRAZIL,BRA,,
16070,201603,http://bsccomment.com/2016/03/05/new-evidence-found-that-zika-kills-off-brain-cells.html,1,1,1,010,BRAZIL,BRA,,
16071,201603,http://bsccomment.com/2016/03/05/new-evidence-found-that-zika-kills-off-brain-cells.html,2,1,2,090,CULPRIT,,,
16072,201603,http://bsccomment.com/2016/03/05/new-evidence-found-that-zika-kills-off-brain-cells.html,8,1,8,090,CULPRIT,,,
16073,201603,http://bsccomment.com/2016/03/05/test-confirms-missouri-traveler-infected-with-zika-virus-cdc.html,2,1,2,090,UNIVERSITY,,,
16074,201603,http://bsccomment.com/2016/03/05/test-confirms-missouri-traveler-infected-with-zika-virus-cdc.html,4,1,4,090,UNIVERSITY,,,
16075,201603,http://bsccomment.com/2016/03/05/test-confirms-missouri-traveler-infected-with-zika-virus-cdc.html,4,1,4,020,UNITED STATES,USA,CALIFORNIA,USA
16076,201603,http://bsccomment.com/2016/03/05/test-confirms-missouri-traveler-infected-with-zika-virus-cdc.html,4,1,4,090,UNITED STATES,USA,,
16077,201603,http://bsccomment.com/2016/03/05/test-confirms-missouri-traveler-infected-with-zika-virus-cdc.html,6,1,6,020,CALIFORNIA,USA,LOS ANGELES,USA
16078,201603,http://bsccomment.com/2016/03/05/two-new-studies-confirm-the-worst-about-the-zika-virus.html,2,1,2,010,MINNESOTA,USA,,
16079,201603,http://bsccomment.com/2016/03/05/two-new-studies-confirm-the-worst-about-the-zika-virus.html,2,1,2,010,MINNESOTA,USA,,
16080,201603,http://bsccomment.com/2016/03/05/two-new-studies-confirm-the-worst-about-the-zika-virus.html,6,1,6,010,MINNESOTA,USA,,
16081,201603,http://bsccomment.com/2016/03/06/american-tests-positive-for-zika-virus-while-in-ph.html,10,1,10,036,THE US,USA,,
16082,201603,http://bsccomment.com/2016/03/06/california-zika-virus-cases-inch-up-to-eight.html,10,1,10,193,WORKER,,,
16083,201603,http://bsccomment.com/2016/03/06/colombia-reports-more-than-47700-zika-cases.html,2,1,2,042,PHYSICIAN,,UNITED STATES,USA
16084,201603,http://bsccomment.com/2016/03/06/colombia-reports-more-than-47700-zika-cases.html,2,1,2,043,UNITED STATES,USA,PHYSICIAN,
16085,201603,http://bsccomment.com/2016/03/06/colombia-reports-more-than-47700-zika-cases.html,5,1,5,112,REUTERS,USA,,
16086,201603,http://bsccomment.com/2016/03/06/colombia-reports-more-than-47700-zika-cases.html,10,1,10,010,THE ASSOCIATED PRESS,USA,,
16087,201603,http://bsccomment.com/2016/03/06/evidence-zika-virus-can-cause-serious-complications-growing.html,10,1,10,120,BRAZIL,BRA,,
16088,201603,http://bsccomment.com/2016/03/06/evidence-zika-virus-can-cause-serious-complications-growing.html,10,1,10,020,WORLD HEALTH ORGANIZATION,,,
16089,201603,http://bsccomment.com/2016/03/06/first-zika-case-detected-in-philippines-since-2012.html,10,1,10,043,PROFESSOR,,HEALTH DEPARTMENT,
16090,201603,http://bsccomment.com/2016/03/06/first-zika-case-detected-in-philippines-since-2012.html,10,1,10,120,HEALTH OFFICIAL,,,
16091,201603,http://bsccomment.com/2016/03/06/first-zika-case-detected-in-philippines-since-2012.html,10,1,10,090,HEALTH OFFICIAL,,,
16092,201603,http://bsccomment.com/2016/03/06/first-zika-case-detected-in-philippines-since-2012.html,10,1,10,042,HEALTH DEPARTMENT,,PROFESSOR,
16093,201603,http://bsccomment.com/2016/03/06/links-found-between-zika-virus-and-birth-defects-stud.html,3,1,3,010,UNIVERSITY,,,
16094,201603,http://bsccomment.com/2016/03/06/links-found-between-zika-virus-and-birth-defects-stud.html,3,1,3,010,UNIVERSITY,,BRAZIL,BRA
16095,201603,http://bsccomment.com/2016/03/06/new-study-provides-more-evidence-linking-zika-virus-to.html,4,1,4,120,PHILIPPINE,PHL,,
16096,201603,http://bsccomment.com/2016/03/06/new-study-provides-more-evidence-linking-zika-virus-to.html,6,1,6,120,PHILIPPINE,PHL,UNITED STATES,USA
16097,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,2,1,2,042,,,SENEGAL,SEN
16098,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,2,1,2,042,,,COLORADO,USA
16099,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,2,1,2,043,SENEGAL,SEN,,
16100,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,2,1,2,043,COLORADO,USA,,
16101,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,2,1,2,090,AUTHORITIES,,UNITED STATES,USA
16102,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,4,1,4,090,AUTHORITIES,,UNITED STATES,USA
16103,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,4,1,4,090,AUTHORITIES,,UNITED STATES,USA
16104,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,8,1,8,042,,,SENEGAL,SEN
16105,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,8,1,8,043,SENEGAL,SEN,,
16106,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,10,1,10,042,,,MALE,MDV
16107,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,10,1,10,046,,,MALE,MDV
16108,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,10,1,10,043,MALE,MDV,,
16109,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,10,1,10,090,AUTHORITIES,,,
16110,201603,http://bsccomment.com/2016/03/06/u-s-probes-14-new-reports-of-sexually-transmitted-zika.html,10,1,10,120,UNITED STATES,USA,BRAZIL,BRA
16111,201603,http://bsccomment.com/2016/03/06/wake-reports-first-zika-virus-case.html,10,1,10,014,,,SCIENTIST,
16112,201603,http://bsccomment.com/2016/03/06/zika-response-in-focus-with-new-evidence-of-birth-defect.html,10,1,10,020,WORLD HEALTH ORGANIZATION,,,
16113,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,2,1,2,036,SENATOR,,MAINE,USA
16114,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,3,1,3,010,UNIVERSITY,,UNITED STATES,USA
16115,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,3,1,3,010,UNIVERSITY,,,
16116,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,8,1,8,036,,,DELEGATE,
16117,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,8,1,8,036,DELEGATE,,,
16118,201603,http://bsccomment.com/2016/03/07/first-case-of-zika-virus-reported-in-missouri.html,10,1,10,090,HEALTH OFFICIAL,,,
16119,201603,http://bsccomment.com/2016/03/07/is-zika-virus-dangerous-past-the-first-trimester.html,5,1,5,010,UNIVERSITY,,,
16120,201603,http://bsccomment.com/2016/03/07/study-shows-how-zika-virus-could-cause-fetal-brain-defects.html,1,1,1,042,BRAZIL,BRA,RIO DE JANEIRO,BRA
16121,201603,http://bsccomment.com/2016/03/07/study-shows-how-zika-virus-could-cause-fetal-brain-defects.html,1,1,1,042,BRAZIL,BRA,RIO DE JANEIRO,BRA
16122,201603,http://bsccomment.com/2016/03/07/study-shows-how-zika-virus-could-cause-fetal-brain-defects.html,1,1,1,043,RIO DE JANEIRO,BRA,BRAZIL,BRA
16123,201603,http://bsccomment.com/2016/03/07/study-shows-how-zika-virus-could-cause-fetal-brain-defects.html,1,1,1,043,RIO DE JANEIRO,BRA,BRAZIL,BRA
16124,201603,http://bsccomment.com/2016/03/07/study-shows-how-zika-virus-could-cause-fetal-brain-defects.html,10,1,10,012,SCIENTIST,,,
16125,201603,http://bsccomment.com/2016/03/07/two-studies-show-zika-can-damage-foetuses.html,2,1,2,010,BRAZIL,BRA,,
16126,201603,http://bsccomment.com/2016/03/07/two-studies-show-zika-can-damage-foetuses.html,8,1,8,042,,,CALIFORNIA,USA
16127,201603,http://bsccomment.com/2016/03/08/reports-of-zika-cases-growing-quickly-in-us.html,10,1,10,090,HEALTH OFFICIAL,,,
16128,201603,http://bsccomment.com/2016/03/08/study-links-zika-to-defect.html,10,1,10,120,HEALTH OFFICIAL,,,
16129,201603,http://bsccomment.com/2016/03/09/american-tests-positive-for-zika-virus-after-philippines.html,10,1,10,160,ATLANTA,USA,,
16130,201603,http://bsccomment.com/2016/03/09/missouri-records-first-case-of-zika-virus-infection.html,10,1,10,080,COLOMBIA,COL,DOCTOR,
16131,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,2,1,2,010,MONTANA,USA,HEALTH DEPARTMENT,
16132,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,2,1,2,010,MONTANA,USA,,
16133,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,2,1,2,010,UNITED STATES,USA,HEALTH DEPARTMENT,
16134,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,2,1,2,120,HEALTH OFFICIAL,,,
16135,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,3,1,3,010,MONTANA,USA,HEALTH DEPARTMENT,
16136,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,4,1,4,120,HEALTH OFFICIAL,,,
16137,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,4,1,4,120,HEALTH OFFICIAL,,,
16138,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,10,1,10,051,AUTHORITIES,,,
16139,201603,http://bsccomment.com/2016/03/09/zika-virus-testing-now-available-at-north-dakota-lab.html,10,1,10,010,AUTHORITIES,,,
16140,201603,http://bsccomment.com/2016/03/10/missouri-has-first-known-case-of-zika-virus.html,2,1,2,010,UNIVERSITY,,,
16141,201603,http://bsccomment.com/2016/03/10/missouri-has-first-known-case-of-zika-virus.html,2,1,2,010,HEALTH DEPARTMENT,,COLLEGE,
16142,201603,http://bsccomment.com/2016/03/10/missouri-has-first-known-case-of-zika-virus.html,2,1,2,036,HEALTH DEPARTMENT,,,
16143,201603,http://bsccomment.com/2016/03/10/missouri-has-first-known-case-of-zika-virus.html,3,1,3,010,UNIVERSITY,,,
16144,201603,http://bsccomment.com/2016/03/10/philippines-reports-1st-zika-virus-case-since-2012.html,10,1,10,042,AMERICAN,USA,PHILIPPINE,PHL
16145,201603,http://bsccomment.com/2016/03/10/philippines-reports-1st-zika-virus-case-since-2012.html,10,1,10,043,PHILIPPINE,PHL,AMERICAN,USA
16146,201603,http://bsccomment.com/2016/03/10/utah-child-is-first-confirmed-zika-virus-case-in-the-state.html,2,1,2,112,BANGLADESH,BGD,BANGLADESH,BGD
16147,201603,http://bsccomment.com/2016/03/10/utah-child-is-first-confirmed-zika-virus-case-in-the-state.html,8,1,8,112,BANGLADESH,BGD,BANGLADESH,BGD
16148,201603,http://bsccomment.com/2016/03/10/utah-child-is-first-confirmed-zika-virus-case-in-the-state.html,10,1,10,010,HEALTH OFFICIAL,,,
16149,201603,http://bsccomment.com/2016/03/10/utah-child-is-first-confirmed-zika-virus-case-in-the-state.html,10,1,10,084,HEALTH OFFICIAL,,,
16150,201603,http://bsccomment.com/2016/03/10/utah-child-is-first-confirmed-zika-virus-case-in-the-state.html,10,1,10,0841,HEALTH OFFICIAL,,,
16151,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,TUNISIA,TUN,MILITANT,
16152,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,042,TUNISIA,TUN,MILITANT,
16153,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,043,MILITANT,,TUNISIA,TUN
16154,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,043,MILITANT,,TUNISIAN,TUN
16155,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,MILITANT,,TUNISIAN,TUN
16156,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,MILITANT,,TUNISIA,TUN
16157,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,043,MILITANT,,TUNISIAN,TUN
16158,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,MILITANT,,TUNISIAN,TUN
16159,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,TUNISIAN,TUN,MILITANT,
16160,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,046,TUNISIAN,TUN,MILITANT,
16161,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,042,TUNISIAN,TUN,MILITANT,
16162,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,042,TUNISIAN,TUN,MILITANT,
16163,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,2,1,2,070,PUERTO RICO,USA,UNITED STATES,USA
16164,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,4,1,4,043,MILITANT,,TUNISIAN,TUN
16165,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,4,1,4,046,MILITANT,,TUNISIAN,TUN
16166,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,4,1,4,042,TUNISIAN,TUN,MILITANT,
16167,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,4,1,4,046,TUNISIAN,TUN,MILITANT,
16168,201603,http://bsccomment.com/2016/03/10/world-health-organization-issues-more-stringent-zika.html,8,1,8,070,PUERTO RICO,USA,UNITED STATES,USA
16169,201603,http://bsccomment.com/2016/03/11/california-zika-virus-cases-inch-up-to-eight.html,10,1,10,100,,,BANK,
16170,201603,http://bsccomment.com/2016/03/11/el-salvador-reports-9000-zika-cases-global-mission-visits.html,4,1,4,020,BRITISH,GBR,,
16171,201603,http://bsccomment.com/2016/03/11/el-salvador-reports-9000-zika-cases-global-mission-visits.html,6,1,6,020,BRITISH,GBR,,
16172,201603,http://bsccomment.com/2016/03/11/el-salvador-reports-9000-zika-cases-global-mission-visits.html,10,1,10,020,WORLD HEALTH ORGANIZATION,,,
16173,201603,http://bsccomment.com/2016/03/11/health-officials-confirm-first-case-of-zika-in-kentucky.html,8,1,8,071,NORTH KOREAN,PRK,,
16174,201603,http://bsccomment.com/2016/03/11/health-officials-confirm-first-case-of-zika-in-kentucky.html,10,1,10,040,KENTUCKY,USA,,
16175,201603,http://bsccomment.com/2016/03/11/how-best-to-test-for-zika-virus.html,6,1,6,111,OBAMA,USA,CUBA,CUB
16176,201602,http://bsccomment.com/2016/03/11/how-best-to-test-for-zika-virus.html,10,1,10,042,HEALTH OFFICIAL,,HAITI,HTI
16177,201603,http://bsccomment.com/2016/03/12/americans-dont-know-much-about-zika.html,10,1,10,071,PUERTO RICO,USA,,
16178,201603,http://bsccomment.com/2016/03/12/cdc-travel-ok-to-high-elevation-cities-in-zika-countries.html,2,1,2,012,PUERTO RICAN,USA,,
16179,201603,http://bsccomment.com/2016/03/12/cdc-travel-ok-to-high-elevation-cities-in-zika-countries.html,4,1,4,012,PUERTO RICAN,USA,UNITED STATES,USA
16180,201603,http://bsccomment.com/2016/03/12/cdc-travel-ok-to-high-elevation-cities-in-zika-countries.html,4,1,4,012,UNITED STATES,USA,,
16181,201603,http://bsccomment.com/2016/03/12/first-case-of-zika-reported-in-west-virginia.html,5,1,5,130,BRAZIL,BRA,,
16182,201603,http://bsccomment.com/2016/03/12/first-case-of-zika-reported-in-west-virginia.html,5,1,5,072,BRAZIL,BRA,,
16183,201603,http://bsccomment.com/2016/03/12/first-case-of-zika-reported-in-west-virginia.html,10,1,10,040,MINIST,,PARLIAMENT,
16184,201603,http://bsccomment.com/2016/03/12/kansas-has-first-known-case-of-zika-virus.html,2,1,2,160,HEALTH OFFICIAL,,MEXICO CITY,MEX
16185,201603,http://bsccomment.com/2016/03/12/kansas-has-first-known-case-of-zika-virus.html,4,1,4,010,STUDENT,,,
16186,201603,http://bsccomment.com/2016/03/12/kansas-has-first-known-case-of-zika-virus.html,6,1,6,010,STUDENT,,,
16187,201603,http://bsccomment.com/2016/03/12/kansas-has-first-known-case-of-zika-virus.html,8,1,8,160,HEALTH OFFICIAL,,MEXICO CITY,MEX
16188,201603,http://bsccomment.com/2016/03/12/kentucky-officials-say-theyve-been-preparing-for-first-zika.html,1,1,1,013,NORTH KOREA,PRK,SPOKESMAN,
