RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
224078,201609,http://www.thestar.com.my/news/nation/2016/09/04/health-ministry-warns-of-more-zika-cases/,6,1,6,036,MINISTRY,,SINGAPORE,SGP
224079,201609,http://www.thestar.com.my/news/nation/2016/09/04/health-ministry-warns-of-more-zika-cases/,8,1,8,020,MALAYSIA,MYS,,
224080,201609,http://www.thestar.com.my/news/nation/2016/09/04/ministry-to-look-into-alleged-zika-case/,2,1,2,043,SINGAPORE,SGP,HEALTH MINIST,
224081,201609,http://www.thestar.com.my/news/nation/2016/09/04/ministry-to-look-into-alleged-zika-case/,2,1,2,042,HEALTH MINIST,,SINGAPORE,SGP
224082,201609,http://www.thestar.com.my/news/nation/2016/09/04/ministry-to-look-into-alleged-zika-case/,4,1,4,013,MALAYSIA,MYS,,
224083,201609,http://www.thestar.com.my/news/nation/2016/09/04/ministry-to-look-into-alleged-zika-case/,8,1,8,042,MALAYSIA,MYS,SINGAPORE,SGP
224084,201609,http://www.thestar.com.my/news/nation/2016/09/04/ministry-to-look-into-alleged-zika-case/,8,1,8,043,SINGAPORE,SGP,MALAYSIA,MYS
224085,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-cm-wants-measures-taken-to-combat-zika/,10,1,10,190,SABAH,MYS,,
224086,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,2,1,2,010,MALAYSIA,MYS,,
224087,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,2,1,2,010,MALAYSIA,MYS,,
224088,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,4,1,4,042,,,HOSPITAL,
224089,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,4,1,4,130,,,MALAYSIA,MYS
224090,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,4,1,4,036,MINISTRY,,MALAYSIA,MYS
224091,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,6,1,6,042,,,HOSPITAL,
224092,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,6,1,6,130,,,SABAH,MYS
224093,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,6,1,6,036,MINISTRY,,SABAH,MYS
224094,201609,http://www.thestar.com.my/news/nation/2016/09/04/sabah-zika-patient-dies-sixtyoneyearold-man-succumbs-to-heart-complications/,10,1,10,043,HOSPITAL,,,
224095,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,1,1,1,035,,,MALAYSIA,MYS
224096,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,1,1,1,035,,,MALAYSIA,MYS
224097,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,1,1,1,080,MALAYSIA,MYS,NEIGHBOURHOOD,
224098,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,1,1,1,080,MALAYSIA,MYS,NEIGHBOURHOOD,
224099,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,4,1,4,080,,,NEIGHBOURHOOD,
224100,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,4,1,4,080,,,NEIGHBOURHOOD,
224101,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,6,1,6,080,WORKER,,SABAH,MYS
224102,201609,http://www.thestar.com.my/news/nation/2016/09/05/family-members-given-the-all-clear-health-dg-blood-samples-from-relatives-of-first-msian-zika-victim/,8,1,8,020,MALAYSIA,MYS,,
224103,201609,http://www.thestar.com.my/news/nation/2016/09/05/sarawak-free-from-zika-steps-up-precautionary-measures/,5,1,5,013,SARAWAK,MYS,MINIST,
224104,201609,http://www.thestar.com.my/news/nation/2016/09/06/health-ministry-no-zika-in-pahang/,3,1,3,084,SABAH,MYS,,
224105,201609,http://www.thestar.com.my/news/nation/2016/09/06/health-ministry-no-zika-in-pahang/,4,1,4,084,SELANGOR,MYS,,
224106,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,1,1,1,043,MALAYSIA,MYS,SINGAPORE,SGP
224107,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,2,1,2,043,SINGAPORE,SGP,MINISTRY,
224108,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,3,1,3,043,SINGAPORE,SGP,MINISTRY,
224109,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,4,1,4,090,MALAYSIA,MYS,HOSPITAL,
224110,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,4,1,4,043,MALAYSIAN,MYS,SINGAPORE,SGP
224111,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,5,1,5,042,MINISTRY,,SINGAPORE,SGP
224112,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,5,1,5,042,SINGAPORE,SGP,MALAYSIAN,MYS
224113,201609,http://www.thestar.com.my/news/nation/2016/09/06/nation-first-zika-patient-gets-to-go-home/,6,1,6,090,HOSPITAL,,,
224114,201609,http://www.thestar.com.my/news/nation/2016/09/06/subra-on-abortions-for-those-with-zika/,10,1,10,014,,,MINISTRY,
224115,201609,http://www.thestar.com.my/news/nation/2016/09/06/ten-in-sabah-test-negative-for-zika/,10,1,10,046,,,SABAH,MYS
224116,201609,http://www.thestar.com.my/news/nation/2016/09/06/ten-in-sabah-test-negative-for-zika/,10,1,10,090,RUNDI,,,
224117,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,2,1,2,020,DOCTOR,,,
224118,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,3,1,3,040,,,KUALA LUMPUR,MYS
224119,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,3,1,3,020,DOCTOR,,,
224120,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,3,1,3,040,KUALA LUMPUR,MYS,,
224121,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,7,1,7,040,KUALA LUMPUR,MYS,HEALTH MINIST,
224122,201609,http://www.thestar.com.my/news/nation/2016/09/07/not-all-end-with-disabilities-only-1-to-5-of-zika-cases-lead-to-microcephaly-says-subra/,7,1,7,040,HEALTH MINIST,,KUALA LUMPUR,MYS
224123,201609,http://www.thestar.com.my/news/nation/2016/09/08/ministry-those-with-zika-must-practise-safe-sex/,4,1,4,012,JOHOR,MYS,SINGAPORE,SGP
224124,201609,http://www.thestar.com.my/news/nation/2016/09/08/ministry-those-with-zika-must-practise-safe-sex/,6,1,6,012,JOHOR,MYS,,
224125,201609,http://www.thestar.com.my/news/nation/2016/09/08/ministry-those-with-zika-must-practise-safe-sex/,10,1,10,020,DOCTOR,,,
224126,201609,http://www.thestar.com.my/news/nation/2016/09/09/govt-urged-to-be-proactive-over-zika-more-stringent-checks-needed-say-residents/,2,1,2,013,SINGAPORE,SGP,AUTHORITIES,
224127,201609,http://www.thestar.com.my/news/nation/2016/09/09/govt-urged-to-be-proactive-over-zika-more-stringent-checks-needed-say-residents/,2,1,2,190,SINGAPORE,SGP,AUTHORITIES,
224128,201609,http://www.thestar.com.my/news/nation/2016/09/09/govt-urged-to-be-proactive-over-zika-more-stringent-checks-needed-say-residents/,4,1,4,012,SINGAPORE,SGP,,
224129,201609,http://www.thestar.com.my/news/nation/2016/09/09/govt-urged-to-be-proactive-over-zika-more-stringent-checks-needed-say-residents/,8,1,8,013,EMPLOYEE,,AUTHORITIES,
224130,201609,http://www.thestar.com.my/news/nation/2016/09/09/govt-urged-to-be-proactive-over-zika-more-stringent-checks-needed-say-residents/,8,1,8,190,EMPLOYEE,,AUTHORITIES,
224131,201609,http://www.thestar.com.my/news/nation/2016/09/09/zika-virus-strain-has-been-in-s-e-asia-since-1960s/,2,1,2,061,AUTHORITIES,,BRAZIL,BRA
224132,201609,http://www.thestar.com.my/news/nation/2016/09/09/zika-virus-strain-has-been-in-s-e-asia-since-1960s/,2,1,2,061,AUTHORITIES,,BRAZIL,BRA
224133,201609,http://www.thestar.com.my/news/nation/2016/09/09/zika-virus-strain-has-been-in-s-e-asia-since-1960s/,6,1,6,061,AUTHORITIES,,BRAZIL,BRA
224134,201609,http://www.thestar.com.my/news/nation/2016/09/09/zika-virus-strain-has-been-in-s-e-asia-since-1960s/,10,1,10,110,AUTHORITIES,,BRAZIL,BRA
224135,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,2,1,2,013,MINISTRY,,,
224136,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,2,1,2,042,MINISTRY,,SINGAPORE,SGP
224137,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,3,1,3,084,MALAYSIA,MYS,,
224138,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,4,1,4,020,MALAYSIA,MYS,,
224139,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,8,1,8,013,MINISTRY,,,
224140,201609,http://www.thestar.com.my/news/nation/2016/09/10/husband-of-pregnant-woman-with-zika-confirmed-fourth-patient/,8,1,8,042,MINISTRY,,SINGAPORE,SGP
224141,201609,http://www.thestar.com.my/news/nation/2016/09/11/set-up-advisory-board-to-discuss-with-abortion-for-pregnant-women-with-zika/,10,1,10,040,,,S. SUBRAMANIAM,MYS
224142,201609,http://www.thestar.com.my/news/nation/2016/09/11/set-up-advisory-board-to-discuss-with-abortion-for-pregnant-women-with-zika/,10,1,10,010,S. SUBRAMANIAM,MYS,,
224143,201609,http://www.thestar.com.my/news/nation/2016/09/11/set-up-advisory-board-to-discuss-with-abortion-for-pregnant-women-with-zika/,10,1,10,040,S. SUBRAMANIAM,MYS,,
224144,201609,http://www.thestar.com.my/news/nation/2016/09/11/set-up-advisory-board-to-discuss-with-abortion-for-pregnant-women-with-zika/,10,1,10,025,S. SUBRAMANIAM,MYS,HEALTH MINIST,
224145,201609,http://www.thestar.com.my/news/nation/2016/09/12/going-all-out-against-the-zika-virus-health-officers-force-their-way-into-apartments-for-fumigation/,1,1,1,013,HEALTH MINIST,,SINGAPORE,SGP
224146,201609,http://www.thestar.com.my/news/nation/2016/09/12/going-all-out-against-the-zika-virus-health-officers-force-their-way-into-apartments-for-fumigation/,4,1,4,013,HEALTH MINIST,,SINGAPORE,SGP
224147,201609,http://www.thestar.com.my/news/nation/2016/09/12/going-all-out-against-the-zika-virus-health-officers-force-their-way-into-apartments-for-fumigation/,5,1,5,042,HEALTH MINIST,,SINGAPORE,SGP
224148,201609,http://www.thestar.com.my/news/nation/2016/09/12/going-all-out-against-the-zika-virus-health-officers-force-their-way-into-apartments-for-fumigation/,5,1,5,042,HEALTH MINIST,,SINGAPORE,SGP
224149,201609,http://www.thestar.com.my/news/nation/2016/09/13/testing-being-done-on-40-suspected-zika-cases/,10,1,10,020,MALAYSIA,MYS,,
224150,201609,http://www.thestar.com.my/news/nation/2016/09/13/two-sisters-test-positive-for-zika/,10,1,10,114,HEALTH MINIST,,,
224151,201609,http://www.thestar.com.my/news/nation/2016/09/14/another-pregnant-zika-victim-sisters-reported-to-be-fifth-and-sixth-cases-in-country/,2,1,2,042,MALAYSIA,MYS,SINGAPORE,SGP
224152,201609,http://www.thestar.com.my/news/nation/2016/09/14/another-pregnant-zika-victim-sisters-reported-to-be-fifth-and-sixth-cases-in-country/,2,1,2,043,SINGAPORE,SGP,MALAYSIA,MYS
224153,201609,http://www.thestar.com.my/news/nation/2016/09/14/another-pregnant-zika-victim-sisters-reported-to-be-fifth-and-sixth-cases-in-country/,6,1,6,042,MALAYSIA,MYS,SINGAPORE,SGP
224154,201609,http://www.thestar.com.my/news/nation/2016/09/14/another-pregnant-zika-victim-sisters-reported-to-be-fifth-and-sixth-cases-in-country/,6,1,6,043,SINGAPORE,SGP,MALAYSIA,MYS
224155,201609,http://www.thestar.com.my/news/nation/2016/09/15/pregnant-miri-woman-with-zika-virus-is-in-stable-condition/,5,1,5,010,TYRE,LBN,,
224156,201609,http://www.thestar.com.my/news/nation/2016/09/15/pregnant-miri-woman-with-zika-virus-is-in-stable-condition/,10,1,10,090,AUTHORITIES,,HEALTH DEPARTMENT,
224157,201609,http://www.thestar.com.my/news/nation/2016/09/15/zika-massive-cleanup-coming-up/,1,1,1,042,MALAYSIA,MYS,SINGAPORE,SGP
224158,201609,http://www.thestar.com.my/news/nation/2016/09/15/zika-massive-cleanup-coming-up/,1,1,1,043,SINGAPORE,SGP,MALAYSIA,MYS
