RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
144015,201605,http://www.elsiglodedurango.com.mx/noticia/664383.piden-cientificos-reubicar-juegos-olimpicos-por-zika.html,10,1,10,036,TOURIST,,,
144016,201607,http://www.elsiglodedurango.com.mx/noticia/675428.sin-dengue-zika-ni-chikungunya.html,10,1,10,036,CITIZEN,,,
144017,201608,http://www.elsiglodedurango.com.mx/noticia/677868.obama-no-cree-que-el-zika-en-eu-sea-tan-grave-como-en-latinoamerica.html,2,1,2,110,OBAMA,USA,CONGRESS,
144018,201608,http://www.elsiglodedurango.com.mx/noticia/677868.obama-no-cree-que-el-zika-en-eu-sea-tan-grave-como-en-latinoamerica.html,2,1,2,110,UNITED STATES,USA,CONGRESS,
144019,201608,http://www.elsiglodedurango.com.mx/noticia/677868.obama-no-cree-que-el-zika-en-eu-sea-tan-grave-como-en-latinoamerica.html,2,1,2,110,UNITED STATES,USA,CONGRESS,
144020,201608,http://www.elsiglodedurango.com.mx/noticia/677868.obama-no-cree-que-el-zika-en-eu-sea-tan-grave-como-en-latinoamerica.html,6,1,6,010,OBAMA,USA,CONGRESS,
144021,201608,http://www.elsiglodedurango.com.mx/noticia/677868.obama-no-cree-que-el-zika-en-eu-sea-tan-grave-como-en-latinoamerica.html,8,1,8,110,OBAMA,USA,CONGRESS,
144022,201609,http://www.elsiglodedurango.com.mx/noticia/688274.solo-un-caso-de-zika-en-durango-venia-del-sur.html,8,1,8,042,,,MEXICO,MEX
144023,201609,http://www.elsiglodedurango.com.mx/noticia/688274.solo-un-caso-de-zika-en-durango-venia-del-sur.html,8,1,8,043,MEXICO,MEX,,
144024,201610,http://www.elsiglodedurango.com.mx/noticia/692015.identifica-florida-nueva-zona-de-transmision-del-zika.html,8,1,8,193,UNITED STATES,USA,,
144025,201606,http://www.elsiglodetorreon.com.mx/noticia/1230348.flower-power-contra-el-mosquito-transmisor-del-zika.html,10,1,10,190,BRAZIL,BRA,,
144026,201606,http://www.elsiglodetorreon.com.mx/noticia/1237709.protegete-del-virus-del-zika.html,2,1,2,020,AUTHORITIES,,,
144027,201606,http://www.elsiglodetorreon.com.mx/noticia/1237709.protegete-del-virus-del-zika.html,6,1,6,020,AUTHORITIES,,,
144028,201601,http://www.elsigloweb.com/nota/158053/preven-fuerte-brote-de-zika-en-toda-la-region.html,10,1,10,020,ARGENTINA,ARG,COLOMBIAN,COL
144029,201602,http://www.elsol.com.ar/nota/255880/provincia/confirmaron-el-primer-caso-de-zika-en-mendoza.html,10,1,10,036,SPANISH,ESP,SPANISH,ESP
144030,201602,http://www.elsol.com.ar/nota/255880/provincia/confirmaron-el-primer-caso-de-zika-en-mendoza.html,10,1,10,043,SPANISH,ESP,SPANISH,ESP
144031,201602,http://www.elsol.com.ar/nota/255880/provincia/confirmaron-el-primer-caso-de-zika-en-mendoza.html,10,1,10,042,SPANISH,ESP,SPANISH,ESP
144032,201605,http://www.elsoldemexico.com.mx/republica/234514-en-paro-trabajadores-que-combaten-al-zika-y-chikungunya,10,1,10,046,,,WORKER,
144033,201605,http://www.elsoldemexico.com.mx/republica/234514-en-paro-trabajadores-que-combaten-al-zika-y-chikungunya,10,1,10,046,WORKER,,,
144034,201601,http://www.elsoldenayarit.mx/cultura/40861-15-casos-confirmados-del-virus-zika-en-mexico,10,1,10,020,AUTHORITIES,,,
144035,201602,http://www.elsoldenayarit.mx/cultura/41203-brasil-confirma-infeccion-de-virus-zika-por-transfusion-sanguinea,10,1,10,020,AMERICAN,USA,MEXICO,MEX
144036,201602,http://www.elsoldenayarit.mx/cultura/41203-brasil-confirma-infeccion-de-virus-zika-por-transfusion-sanguinea,10,1,10,070,AUTHORITIES,,NILE,EGY
144037,201602,http://www.elsoldenayarit.mx/cultura/41541-mosquitos-modificados-geneticamente-podrian-ayudar-a-combatir-el-zika,2,1,2,042,BRAZIL,BRA,KING,
144038,201602,http://www.elsoldenayarit.mx/cultura/41541-mosquitos-modificados-geneticamente-podrian-ayudar-a-combatir-el-zika,6,1,6,042,,,KING,
144039,201602,http://www.elsoldenayarit.mx/cultura/41541-mosquitos-modificados-geneticamente-podrian-ayudar-a-combatir-el-zika,6,1,6,043,KING,,,
144040,201604,http://www.elsoldenayarit.mx/cultura/42829-nayarit-y-jalisco-inician-operativo-conjunto-contra-dengue-chikungunya-y-zika,2,1,2,190,AUTHORITIES,,,
144041,201604,http://www.elsoldenayarit.mx/cultura/42829-nayarit-y-jalisco-inician-operativo-conjunto-contra-dengue-chikungunya-y-zika,8,1,8,190,AUTHORITIES,,,
144042,201604,http://www.elsoldenayarit.mx/cultura/43044-continuan-las-acciones-de-prevencion-de-dengue-chikungunya-y-zika,10,1,10,043,,,SCHOOL,
144043,201604,http://www.elsoldenayarit.mx/cultura/43044-continuan-las-acciones-de-prevencion-de-dengue-chikungunya-y-zika,10,1,10,042,SCHOOL,,,
144044,201606,http://www.elsoldenayarit.mx/cultura/44253-gobierno-emprende-operativo-contra-dengue-chikungunya-y-zika-por-lluvias,10,1,10,019,,,REPRESENTATIVES,
144045,201606,http://www.elsoldenayarit.mx/cultura/44253-gobierno-emprende-operativo-contra-dengue-chikungunya-y-zika-por-lluvias,10,1,10,012,TEPIC,MEX,,
144046,201803,http://www.elsoldenayarit.mx/cultura/59082-zika-dengue-y-chikunguna-crecen-por-confusion-de-sintomas-y-mal-diagnostico,10,1,10,012,POPULATION,,,
144047,201602,http://www.elsoldenayarit.mx/nota-roja/41194-confirman-el-primer-caso-del-virus-zika-en-una-mujer-embarazada-en-europa,10,1,10,043,COLOMBIA,COL,AUTHORITIES,
144048,201602,http://www.elsoldenayarit.mx/nota-roja/41194-confirman-el-primer-caso-del-virus-zika-en-una-mujer-embarazada-en-europa,10,1,10,042,AUTHORITIES,,COLOMBIA,COL
144049,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,2,1,2,042,,,MEXICO,MEX
144050,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,2,1,2,043,KING,,MEXICO,MEX
144051,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,2,1,2,042,MEXICO,MEX,KING,
144052,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,2,1,2,043,MEXICO,MEX,,
144053,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,6,1,6,042,,,KING,
144054,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,6,1,6,043,KING,,,
144055,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,20,1,10,036,,,TOURIST,
144056,201602,http://www.elsoldenayarit.mx/politica/41523-implementan-operativo-contra-dengue-chikungunya-y-zika-en-bahia-de-banderas,20,1,10,036,TOURIST,,,
144057,201607,http://www.elsoldenayarit.mx/politica/45288-nayarit-y-jalisco-firman-convenio-contra-dengue-chikungunya-y-zika,8,1,8,057,,,MEXICO,MEX
144058,201607,http://www.elsoldenayarit.mx/politica/45288-nayarit-y-jalisco-firman-convenio-contra-dengue-chikungunya-y-zika,8,1,8,057,MEXICO,MEX,,
144059,201609,http://www.elsoldenayarit.mx/politica/46853-gobierno-coordina-mega-operativo-contra-el-dengue-chikungunya-y-zika-en-tepic,10,1,10,020,MEDIA,,POPULATION,
144060,201609,http://www.elsoldenayarit.mx/politica/46853-gobierno-coordina-mega-operativo-contra-el-dengue-chikungunya-y-zika-en-tepic,10,1,10,190,GOVERNMENT,,,
144061,201602,http://www.elsur.mx/noticia/126163/anuncia-amc-plan-preventivo-de-descacharrizacion-por-zika,4,1,4,010,MEXICO,MEX,,
144062,201602,http://www.elsur.mx/noticia/126163/anuncia-amc-plan-preventivo-de-descacharrizacion-por-zika,8,1,8,050,GOVERNOR,,,
144063,201608,http://www.elsur.mx/reunion-de-salud-en-calkini-refuerzan-acciones-por-dengue-zika-y-chikungunya/,10,1,10,062,,,AUTHORITIES,
144064,201608,http://www.elsur.mx/reunion-de-salud-en-calkini-refuerzan-acciones-por-dengue-zika-y-chikungunya/,10,1,10,062,AUTHORITIES,,,
144065,201608,http://www.elsur.mx/reunion-de-salud-en-calkini-refuerzan-acciones-por-dengue-zika-y-chikungunya/,10,1,10,100,HEALTH DEPARTMENT,,,
144066,201608,http://www.elsur.mx/reunion-de-salud-en-calkini-refuerzan-acciones-por-dengue-zika-y-chikungunya/,10,1,10,190,HEALTH DEPARTMENT,,,
144067,201608,http://www.eltelegrafo.com.ec/noticias/mundo/9/singapur-registra-41-casos-de-transmision-local-del-virus-del-zika,10,1,10,014,SINGAPORE,SGP,LOCAL MEDIA,
144068,201602,http://www.eltelegrafo.com.ec/noticias/quito/11/el-zika-una-enfermedad-importada-desde-el-africa,10,1,10,061,,,AFRICA,AFR
144069,201606,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/2-219-personas-vacunadas-contra-zika-y-hepatitis,10,1,10,013,MILITARY,,POLICE,
144070,201602,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/relacion-entre-el-zika-y-muerte-de-monos-aulladores-esta-descartada,10,1,10,042,,,MINISTRY,
144071,201602,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/relacion-entre-el-zika-y-muerte-de-monos-aulladores-esta-descartada,10,1,10,046,,,AFRICA,AFR
144072,201602,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/relacion-entre-el-zika-y-muerte-de-monos-aulladores-esta-descartada,10,1,10,036,,,TOURIST,
144073,201602,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/relacion-entre-el-zika-y-muerte-de-monos-aulladores-esta-descartada,10,1,10,036,TOURIST,,,
144074,201602,http://www.eltelegrafo.com.ec/noticias/regional-manabi/1/relacion-entre-el-zika-y-muerte-de-monos-aulladores-esta-descartada,10,1,10,043,MINISTRY,,,
144075,201601,http://www.eltelegrafo.com.ec/noticias/regional-norte/1/msp-descarta-virus-zika-esmeraldas,10,1,10,061,,,COLOMBIA,COL
144076,201601,http://www.eltelegrafo.com.ec/noticias/regional-norte/3/msp-plandecontingencia-prevenir-viruszika,10,1,10,043,SAINT,,HOSPITAL,
144077,201601,http://www.eltelegrafo.com.ec/noticias/regional-norte/3/msp-plandecontingencia-prevenir-viruszika,10,1,10,042,HOSPITAL,,SAINT,
144078,201601,http://www.eltelegrafo.com.ec/noticias/regional-norte/3/msp-plandecontingencia-prevenir-viruszika,10,1,10,090,HOSPITAL,,,
144079,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,2,1,2,040,MINIST,,ARGENTINA,ARG
144080,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,2,1,2,040,ARGENTINA,ARG,MINIST,
144081,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,040,MINIST,,ARGENTINA,ARG
144082,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,040,MINIST,,ARGENTINA,ARG
144083,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,040,ARGENTINA,ARG,MINIST,
144084,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,040,ARGENTINA,ARG,MINIST,
144085,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,190,BRAZILIAN,BRA,BRAZIL,BRA
144086,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,4,1,4,020,BRAZILIAN,BRA,BRAZIL,BRA
144087,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,6,1,6,020,BRAZILIAN,BRA,,
144088,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-moviliza-a-su-nacion-con-agresiva-campana-preventiva-contra-el-zika,6,1,6,190,BRAZILIAN,BRA,,
144089,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-zika-guerra-campana,10,1,10,138,BRAZIL,BRA,,
144090,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/brasil-zika-guerra-campana,10,1,10,020,MILITARY,,POPULATION,
144091,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/cdc-nos-queda-claro-que-el-zika-causa-microcefalia,1,1,1,043,BRAZIL,BRA,PERUVIAN,PER
144092,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/cdc-nos-queda-claro-que-el-zika-causa-microcefalia,1,1,1,043,BRAZIL,BRA,PERUVIAN,PER
144093,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/cdc-nos-queda-claro-que-el-zika-causa-microcefalia,6,1,6,043,BRAZIL,BRA,PERUVIAN,PER
144094,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/cdc-nos-queda-claro-que-el-zika-causa-microcefalia,8,1,8,042,PERUVIAN,PER,BRAZIL,BRA
144095,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-ministerio-de-salud-confirma-97-casos-de-zika-en-ecuador,2,1,2,043,COLOMBIA,COL,VENEZUELA,VEN
144096,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-ministerio-de-salud-confirma-97-casos-de-zika-en-ecuador,2,1,2,042,VENEZUELA,VEN,COLOMBIA,COL
144097,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-ministerio-de-salud-confirma-97-casos-de-zika-en-ecuador,8,1,8,043,COLOMBIA,COL,VENEZUELA,VEN
144098,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-ministerio-de-salud-confirma-97-casos-de-zika-en-ecuador,8,1,8,042,VENEZUELA,VEN,COLOMBIA,COL
144099,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-papa-abre-la-puerta-al-uso-de-contraceptivos-por-crisis-del-zika,4,1,4,193,AUTHORITIES,,MEXICO,MEX
144100,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-papa-abre-la-puerta-al-uso-de-contraceptivos-por-crisis-del-zika,10,1,10,010,ARGENTINE,ARG,,
144101,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-riesgo-por-zika-aumenta-vigilancia-en-el-sambodromo,4,1,4,062,BRAZILIAN,BRA,BRAZIL,BRA
144102,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-riesgo-por-zika-aumenta-vigilancia-en-el-sambodromo,6,1,6,062,BRAZILIAN,BRA,,
144103,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-zika-pone-en-alerta-a-las-futuras-madres,4,1,4,010,COLOMBIA,COL,,
144104,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/el-zika-un-virus-que-afecta-a-las-mujeres,10,1,10,020,DOCTOR,,,
144105,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-china-se-registra-el-primer-paciente-contagiado-con-zika,10,1,10,070,ROME,ITA,,
144106,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-china-se-registra-el-primer-paciente-contagiado-con-zika,10,1,10,042,AUSTRALIAN,AUS,,
144107,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-ecuador-se-confirman-dos-casos-de-zika-en-embarazadas,2,1,2,043,COLOMBIA,COL,VENEZUELA,VEN
144108,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-ecuador-se-confirman-dos-casos-de-zika-en-embarazadas,2,1,2,042,VENEZUELA,VEN,COLOMBIA,COL
144109,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-ecuador-se-confirman-dos-casos-de-zika-en-embarazadas,8,1,8,043,COLOMBIA,COL,VENEZUELA,VEN
144110,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/en-ecuador-se-confirman-dos-casos-de-zika-en-embarazadas,8,1,8,042,VENEZUELA,VEN,COLOMBIA,COL
144111,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/epidemia-de-zika-en-colombia-y-brasil-en-fase-descendente,2,1,2,043,COLOMBIA,COL,BRAZIL,BRA
144112,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/epidemia-de-zika-en-colombia-y-brasil-en-fase-descendente,8,1,8,043,COLOMBIA,COL,BRAZIL,BRA
144113,201604,http://www.eltelegrafo.com.ec/noticias/sociedad/4/epidemia-de-zika-en-colombia-y-brasil-en-fase-descendente,10,1,10,042,BRAZIL,BRA,COLOMBIA,COL
144114,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-academia-arma-propuesta-para-combatir-el-virus-del-zika-en-ecuador,10,1,10,040,,,DELEGATE,
144115,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-academia-arma-propuesta-para-combatir-el-virus-del-zika-en-ecuador,10,1,10,040,DELEGATE,,,
144116,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-conjuntivitis-es-el-sintoma-que-diferencia-al-zika-de-otros-virus,10,1,10,020,DEPUTY,,,
144117,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-falta-de-colaboracion-complica-fumigaciones-contra-el-zika,10,1,10,010,ULIMO,LBR,,
144118,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-oms-recomienda-sexo-seguro-para-evitar-el-zika,10,1,10,070,ARMY,,NATIONAL POLICE,
144119,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-oms-recomienda-sexo-seguro-para-evitar-el-zika,10,1,10,043,MONTEVIDEO,URY,MINIST OF HEALTH,
144120,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-oms-recomienda-sexo-seguro-para-evitar-el-zika,10,1,10,042,AUTHORITIES,,GUAYAQUIL,ECU
144121,201603,http://www.eltelegrafo.com.ec/noticias/sociedad/4/la-oms-recomienda-sexo-seguro-para-evitar-el-zika,10,1,10,042,MINIST OF HEALTH,,MONTEVIDEO,URY
144122,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,2,1,2,036,,,MINIST,
144123,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,2,1,2,040,,,MINIST,
144124,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,2,1,2,040,MINIST,,,
144125,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,8,1,8,036,,,MINIST,
144126,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,8,1,8,040,,,MINIST,
144127,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/mercosur-ecuador-viruszika-oms,8,1,8,040,MINIST,,,
144128,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/ministerio-de-salud-confirma-2-primeros-casos-importados-de-zika-en-ecuador,10,1,10,042,,,COLOMBIA,COL
144129,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/ministerio-de-salud-confirma-2-primeros-casos-importados-de-zika-en-ecuador,10,1,10,043,COLOMBIA,COL,,
144130,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paciente-venezolano-es-el-primer-caso-importado-de-zika-en-peru,2,1,2,042,COLOMBIA,COL,VENEZUELA,VEN
144131,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paciente-venezolano-es-el-primer-caso-importado-de-zika-en-peru,2,1,2,042,COLOMBIA,COL,VENEZUELA,VEN
144132,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paciente-venezolano-es-el-primer-caso-importado-de-zika-en-peru,2,1,2,043,VENEZUELA,VEN,COLOMBIA,COL
144133,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paciente-venezolano-es-el-primer-caso-importado-de-zika-en-peru,6,1,6,042,COLOMBIA,COL,VENEZUELA,VEN
144134,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paciente-venezolano-es-el-primer-caso-importado-de-zika-en-peru,8,1,8,043,VENEZUELA,VEN,COLOMBIA,COL
144135,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paises-del-mercosur-y-la-celac-trataran-tema-del-zika,2,1,2,036,URUGUAY,URY,UNITED STATES,USA
144136,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paises-del-mercosur-y-la-celac-trataran-tema-del-zika,8,1,8,036,URUGUAY,URY,AMERICAN,USA
144137,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paises-del-mercosur-y-la-celac-trataran-tema-del-zika,10,1,10,090,DEPUTY,,,
144138,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paises-del-mercosur-y-la-celac-trataran-tema-del-zika,10,1,10,060,DEPUTY,,,
144139,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/paises-del-mercosur-y-la-celac-trataran-tema-del-zika,10,1,10,036,AMERICAN,USA,URUGUAY,URY
144140,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/tres-canadienses-infectados-en-el-extranjero-con-virus-del-zika,10,1,10,012,CANADIAN,CAN,,
144141,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/unidad-especial-de-la-oms-estudiara-el-desarrollo-del-zika-y-una-posible-vacuna,2,1,2,036,SURINAME,SUR,PERU,PER
144142,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/unidad-especial-de-la-oms-estudiara-el-desarrollo-del-zika-y-una-posible-vacuna,8,1,8,036,SURINAME,SUR,PERU,PER
144143,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/unidad-especial-de-la-oms-estudiara-el-desarrollo-del-zika-y-una-posible-vacuna,10,1,10,036,PERU,PER,SURINAME,SUR
144144,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/unidad-especial-de-la-oms-estudiara-el-desarrollo-del-zika-y-una-posible-vacuna,10,1,10,036,MINIST,,DELEGATE,
144145,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/zika-embarazo-microcefalia-ecuador,10,1,10,042,ECUADOR,ECU,COLOMBIA,COL
144146,201602,http://www.eltelegrafo.com.ec/noticias/sociedad/4/zika-embarazo-microcefalia-ecuador,10,1,10,043,COLOMBIA,COL,ECUADOR,ECU
144147,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/zika-ops,4,1,4,042,,,BOLIVIA,BOL
144148,201601,http://www.eltelegrafo.com.ec/noticias/sociedad/4/zika-ops,4,1,4,043,BOLIVIA,BOL,,
144149,201601,http://www.eltiempo.com.ec/noticias-cuenca/175404-ministerio-de-salud-confirma-dos-casos-importados-de-zika-en-ecuador/,10,1,10,061,HEALTH MINIST,,ECUADOR,ECU
144150,201601,http://www.eltiempo.com.ec/noticias-cuenca/175555-ecuador-investiga-una-veintena-de-casos-sospechosos-de-virus-zika/,10,1,10,042,,,COLOMBIA,COL
144151,201601,http://www.eltiempo.com.ec/noticias-cuenca/175555-ecuador-investiga-una-veintena-de-casos-sospechosos-de-virus-zika/,10,1,10,043,COLOMBIA,COL,,
144152,201601,http://www.eltiempo.com.ec/noticias-cuenca/176040-virus-del-zika-llegara-a-toda-ama-rica-latina/,4,1,4,036,UNITED STATES,USA,ECUADOR,ECU
144153,201601,http://www.eltiempo.com.ec/noticias-cuenca/176040-virus-del-zika-llegara-a-toda-ama-rica-latina/,6,1,6,036,,,ECUADOR,ECU
144154,201601,http://www.eltiempo.com.ec/noticias-cuenca/176276-eeuu-incluye-ecuador-en-su-alerta-de-viajes-por-el-virus-del-zika/,4,1,4,160,UNITED STATES,USA,,
144155,201601,http://www.eltiempo.com.ec/noticias-cuenca/176473-ministros-de-salud-de-la-celac-se-reunira-n-a-a-la-brevedad-posiblea-para-buscar-contener-avance-del-virus-zika/,10,1,10,010,MINIST,,,
144156,201601,http://www.eltiempo.com.ec/noticias-cuenca/176650-sube-a-22-cifra-de-afectados-por-virus-del-zika-en-el-paa-s/,4,1,4,046,MONTEVIDEO,URY,HEALTH MINIST,
144157,201601,http://www.eltiempo.com.ec/noticias-cuenca/176650-sube-a-22-cifra-de-afectados-por-virus-del-zika-en-el-paa-s/,6,1,6,046,MONTEVIDEO,URY,HEALTH MINIST,
144158,201601,http://www.eltiempo.com.ec/noticias-cuenca/176650-sube-a-22-cifra-de-afectados-por-virus-del-zika-en-el-paa-s/,10,1,10,046,HEALTH MINIST,,MONTEVIDEO,URY
