MentionSourceName,MentionType,MentionIdentifier,Year,Month
bwog.com,1,http://bwog.com/tag/zika/,2016,01
hpuy.com,1,http://hpuy.com/tag/zika/,2016,01
3vita.gr,1,http://3vita.gr/zika-28928,2016,01
3vita.gr,1,http://3vita.gr/zika-28928,2016,01
damontucker.com,1,http://damontucker.com/tag/zika/,2016,01
damontucker.com,1,http://damontucker.com/tag/zika/,2016,01
damontucker.com,1,http://damontucker.com/tag/zika/,2016,01
piensachile.com,1,http://piensachile.com/tag/zika/,2016,01
la.lv,1,http://www.la.lv/cilveks-muzika/,2017,01
la.lv,1,http://www.la.lv/cilveks-muzika/,2017,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
in-dies.info,1,http://news.in-dies.info/tag/zika/,2016,01
duke.edu,1,http://today.duke.edu/2016/01/zika,2016,01
duke.edu,1,http://today.duke.edu/2016/01/zika,2016,01
lavoz.com.ar,1,http://www.lavoz.com.ar/temas/zika,2017,01
lavoz.com.ar,1,http://www.lavoz.com.ar/temas/zika,2017,01
ladiaria.com.uy,1,https://ladiaria.com.uy/tags/zika/,2017,01
ladiaria.com.uy,1,https://ladiaria.com.uy/tags/zika/,2017,01
internazionale.it,1,http://www.internazionale.it/tag/zika,2016,01
internazionale.it,1,http://www.internazionale.it/tag/zika,2016,01
damontucker.com,1,http://damontucker.com/tag/zika-virus/,2016,01
damontucker.com,1,http://damontucker.com/tag/zika-virus/,2016,01
lenta.ru,1,http://lenta.ru/news/2016/01/27/zika1/,2016,01
lenta.ru,1,http://lenta.ru/news/2016/01/27/zika1/,2016,01
lenta.ru,1,http://lenta.ru/news/2016/01/27/zika1/,2016,01
ont.by,1,http://ont.by/news/our_news/ego-myzika,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
time.com,1,http://time.com/4191905/zika-virus-uk/,2016,01
chch.com,1,http://www.chch.com/zika-virus-threat/,2016,01
rg.ru,1,http://rg.ru/2016/01/29/zika-anons.html,2016,01
cruiselawnews.com,1,http://www.cruiselawnews.com/tags/zika/,2016,01
cruiselawnews.com,1,http://www.cruiselawnews.com/tags/zika/,2016,01
cruiselawnews.com,1,http://www.cruiselawnews.com/tags/zika/,2016,01
who.int,1,http://www.who.int/csr/disease/zika/en/,2016,01
who.int,1,http://www.who.int/csr/disease/zika/en/,2016,01
bluenc.com,1,http://bluenc.com/content/zika-time-bomb,2016,01
bluenc.com,1,http://bluenc.com/content/zika-time-bomb,2016,01
bluenc.com,1,http://bluenc.com/content/zika-time-bomb,2016,01
bluenc.com,1,http://bluenc.com/content/zika-time-bomb,2016,01
bluenc.com,1,http://bluenc.com/content/zika-time-bomb,2016,01
elvocero.com,1,http://elvocero.com/coalicion-anti-zika/,2016,01
elvocero.com,1,http://elvocero.com/coalicion-anti-zika/,2016,01
elnacional.com.do,1,http://elnacional.com.do/alarma-con-zika/,2016,01
madamenoire.com,1,http://madamenoire.com/610301/zika-virus/,2016,01
madamenoire.com,1,http://madamenoire.com/610301/zika-virus/,2016,01
polit.ru,1,http://polit.ru/news/2016/01/28/who_zika/,2016,01
polit.ru,1,http://polit.ru/news/2016/01/28/who_zika/,2016,01
polit.ru,1,http://polit.ru/news/2016/01/28/who_zika/,2016,01
polit.ru,1,http://polit.ru/news/2016/01/28/who_zika/,2016,01
catcountry1029.com,1,http://catcountry1029.com/tags/zika-virus/,2017,01
catcountry1029.com,1,http://catcountry1029.com/tags/zika-virus/,2017,01
elvocero.com,1,http://elvocero.com/el-zika-pais-por-pais/,2016,01
globedia.com,1,http://globedia.com/casos-zika-york-ciudad,2016,01
globedia.com,1,http://globedia.com/casos-zika-york-ciudad,2016,01
laist.com,1,http://laist.com/2016/01/26/zika_virus.php,2016,01
laist.com,1,http://laist.com/2016/01/26/zika_virus.php,2016,01
laist.com,1,http://laist.com/2016/01/26/zika_virus.php,2016,01
laist.com,1,http://laist.com/2016/01/26/zika_virus.php,2016,01
laist.com,1,http://laist.com/2016/01/26/zika_virus.php,2016,01
rg.ru,1,http://www.rg.ru/2016/01/29/zika-site.html,2016,01
rg.ru,1,http://www.rg.ru/2016/01/29/zika-site.html,2016,01
rg.ru,1,http://www.rg.ru/2016/01/29/zika-site.html,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/virus-zika-21561452,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/virus-zika-21561452,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/virus-zika-21561452,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/virus-zika-21561452,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/virus-zika-21561452,2016,01
time.com,1,http://time.com/4199853/zika-virus-vaccine/,2016,01
time.com,1,http://time.com/4199853/zika-virus-vaccine/,2016,01
time.com,1,http://time.com/4199853/zika-virus-vaccine/,2016,01
time.com,1,http://time.com/4199853/zika-virus-vaccine/,2016,01
time.com,1,http://time.com/4199853/zika-virus-vaccine/,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1671880,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1671880,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1674865,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1685322,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1686306,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1686306,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1687585,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1687585,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1687585,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1687585,2016,01
ilgiorno.it,1,http://www.ilgiorno.it/virus-zika-1.1687585,2016,01
medicaldaily.com,1,http://www.medicaldaily.com/who-zika-371232,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zikavirus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zikavirus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zikavirus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zikavirus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zikavirus.html,2016,01
rg.ru,1,http://www.rg.ru/2016/01/29/zika-anons.html,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/vaxina-zika-21587220,2016,01
dnes.dir.bg,1,http://dnes.dir.bg/news/vaxina-zika-21587220,2016,01
hvg.hu,1,http://hvg.hu/vilag/20160127_zikavirus_obama,2016,01
hvg.hu,1,http://hvg.hu/vilag/20160127_zikavirus_obama,2016,01
hvg.hu,1,http://hvg.hu/vilag/20160127_zikavirus_obama,2016,01
hvg.hu,1,http://hvg.hu/vilag/20160127_zikavirus_obama,2016,01
occidente.co,1,http://occidente.co/zika-avanza-en-el-valle/,2016,01
occidente.co,1,http://occidente.co/zika-avanza-en-el-valle/,2016,01
occidente.co,1,http://occidente.co/zika-avanza-en-el-valle/,2016,01
occidente.co,1,http://occidente.co/zika-avanza-en-el-valle/,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-1.3420260,2016,01
eastcountymagazine.org,1,http://www.eastcountymagazine.org/zika-virus,2016,01
eastcountymagazine.org,1,http://www.eastcountymagazine.org/zika-virus,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1671880,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1671880,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1674865,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1685322,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1686306,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1686306,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1687585,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1687585,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1687585,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1687585,2016,01
lanazione.it,1,http://www.lanazione.it/virus-zika-1.1687585,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zika-virus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zika-virus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zika-virus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zika-virus.html,2016,01
nu.nl,1,http://www.nu.nl/dvn/4201878/zika-virus.html,2016,01
globedia.com,1,http://globedia.com/casos-positivos-zika-york,2016,01
globedia.com,1,http://globedia.com/casos-positivos-zika-york,2016,01
globedia.com,1,http://globedia.com/casos-positivos-zika-york,2016,01
globedia.com,1,http://globedia.com/casos-positivos-zika-york,2016,01
hoy.com.do,1,http://hoy.com.do/zika-dengue-y-chiku-ngunya/,2016,01
hoy.com.do,1,http://hoy.com.do/zika-dengue-y-chiku-ngunya/,2016,01
reliawire.com,1,http://reliawire.com/structure-immature-zika/,2017,01
reliawire.com,1,http://reliawire.com/structure-immature-zika/,2017,01
reliawire.com,1,http://reliawire.com/structure-immature-zika/,2017,01
siete24.mx,1,http://www.siete24.mx/zika-llega-a-dinamarca/,2016,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
cdc.gov,1,https://www.cdc.gov/zika/about/questions.html,2017,01
baylorlariat.com,1,http://baylorlariat.com/2016/01/27/zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
firsttoknow.com,1,http://firsttoknow.com/what-is-the-zika-virus/,2016,01
guyanachronicle.com,1,http://guyanachronicle.com/trap-to-fight-zika/,2016,01
guyanachronicle.com,1,http://guyanachronicle.com/trap-to-fight-zika/,2016,01
guyanachronicle.com,1,http://guyanachronicle.com/trap-to-fight-zika/,2016,01
hipertextual.com,1,http://hipertextual.com/2016/01/zika-virus-oms,2016,01
hpuy.com,1,http://hpuy.com/whats-next-for-the-zika-virus/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
medcitynews.com,1,http://medcitynews.com/2016/01/zika-virus-l-a/,2016,01
notednews.com,1,http://notednews.com/explainer-the-zika-virus/,2016,01
time.com,1,http://time.com/4193797/zika-virus-spread-sex/,2016,01
time.com,1,http://time.com/4195333/zika-virus-costa-rica/,2016,01
bgnes.com,1,http://www.bgnes.com/laifstail/muzika/4398904/,2016,01
bgnes.com,1,http://www.bgnes.com/laifstail/muzika/4398904/,2016,01
buzzfeed.com,1,http://www.buzzfeed.com/danvergano/zika-spread,2016,01
buzzfeed.com,1,http://www.buzzfeed.com/danvergano/zika-spread,2016,01
buzzfeed.com,1,http://www.buzzfeed.com/danvergano/zika-spread,2016,01
buzzfeed.com,1,http://www.buzzfeed.com/danvergano/zika-spread,2016,01
buzzfeed.com,1,http://www.buzzfeed.com/danvergano/zika-spread,2016,01
dawn.com,1,http://www.dawn.com/news/1235773/zika-outbreak,2016,01
dawn.com,1,http://www.dawn.com/news/1235773/zika-outbreak,2016,01
dawn.com,1,http://www.dawn.com/news/1235773/zika-outbreak,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1671880,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1671880,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1674865,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1685322,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1686306,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1686306,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1687585,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1687585,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1687585,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1687585,2016,01
quotidiano.net,1,http://www.quotidiano.net/virus-zika-1.1687585,2016,01
ticotimes.net,1,http://www.ticotimes.net/categories/zika-virus,2016,01
siete24.mx,1,https://www.siete24.mx/zika-llega-a-dinamarca/,2016,01
24vesti.mk,1,http://24vesti.mk/zabrana-za-muzikata-na-madona,2017,01
24vesti.mk,1,http://24vesti.mk/zabrana-za-muzikata-na-madona,2017,01
24vesti.mk,1,http://24vesti.mk/zabrana-za-muzikata-na-madona,2017,01
24vesti.mk,1,http://24vesti.mk/zabrana-za-muzikata-na-madona,2017,01
bernews.com,1,http://bernews.com/2016/01/zika-virus-advisory/,2016,01
planalto.gov.br,1,http://blog.planalto.gov.br/assunto/febre-zika/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
dailycapital.pk,1,http://dailycapital.pk/zika-spreads-to-bolivia/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
elvocero.com,1,http://elvocero.com/reporten-sintomas-del-zika/,2016,01
medicalxpress.com,1,http://medicalxpress.com/news/2016-01-zika.html,2016,01
medicalxpress.com,1,http://medicalxpress.com/news/2016-01-zika.html,2016,01
bgnes.com,1,http://news.bgnes.com/laifstail/muzika/4398904/,2016,01
bgnes.com,1,http://news.bgnes.com/laifstail/muzika/4398904/,2016,01
scoop.co.nz,1,http://pacific.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://pacific.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://pacific.scoop.co.nz/2016/01/zika-update/,2016,01
proceso.com.do,1,http://proceso.com.do/noticias/2016/01/16/zika/,2016,01
proceso.com.do,1,http://proceso.com.do/noticias/2016/01/16/zika/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
thebricspost.com,1,http://thebricspost.com/what-is-the-zika-virus/,2016,01
time.com,1,http://time.com/4188973/zika-virus-vaccine-nih/,2016,01
time.com,1,http://time.com/4188973/zika-virus-vaccine-nih/,2016,01
24ur.com,1,http://www.24ur.com/novice/svet/virus-zika.html,2016,01
24ur.com,1,http://www.24ur.com/novice/svet/virus-zika.html,2016,01
carbonated.tv,1,http://www.carbonated.tv/news/zika-virus-in-usa,2016,01
lebanese-forces.com,1,http://www.lebanese-forces.com/2016/01/27/zika/,2016,01
lebanese-forces.com,1,http://www.lebanese-forces.com/2016/01/27/zika/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
mamamia.com.au,1,http://www.mamamia.com.au/six-cases-zika-virus/,2016,01
takepart.com,1,http://www.takepart.com/article/2016/01/25/zika,2016,01
takepart.com,1,http://www.takepart.com/article/2016/01/25/zika,2016,01
takepart.com,1,http://www.takepart.com/article/2016/01/25/zika,2016,01
takepart.com,1,http://www.takepart.com/article/2016/01/25/zika,2016,01
scoop.co.nz,1,http://auckland.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://auckland.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://auckland.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://auckland.scoop.co.nz/2016/01/zika-update/,2016,01
scoop.co.nz,1,http://auckland.scoop.co.nz/2016/01/zika-update/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
oup.com,1,http://blog.oup.com/2016/01/zika-virus-pandemic/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
celebcafe.org,1,http://celebcafe.org/no-zika-virus-on-niue-7636/,2016,01
elnacional.com.do,1,http://elnacional.com.do/estrategia-contra-zika/,2016,01
uol.com.br,1,http://gizmodo.uol.com.br/microcefalia-zika-eua/,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
infotel.ca,1,http://infotel.ca/newsitem/zika-virus/cp35972749,2016,01
ripr.org,1,http://ripr.org/post/time-worry-about-zika-virus,2016,01
ripr.org,1,http://ripr.org/post/time-worry-about-zika-virus,2016,01
ripr.org,1,http://ripr.org/post/time-worry-about-zika-virus,2016,01
ripr.org,1,http://ripr.org/post/time-worry-about-zika-virus,2016,01
ripr.org,1,http://ripr.org/post/time-worry-about-zika-virus,2016,01
time.com,1,http://time.com/4176167/zika-virus-what-to-know/,2016,01
time.com,1,http://time.com/4176167/zika-virus-what-to-know/,2016,01
time.com,1,http://time.com/4176167/zika-virus-what-to-know/,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
cbc.ca,1,http://www.cbc.ca/news/health/zika-gbs-1.3426363,2016,01
hhs.gov,1,http://www.hhs.gov/blog/2016/01/28/zika-101.html,2016,01
hhs.gov,1,http://www.hhs.gov/blog/2016/01/28/zika-101.html,2016,01
livescience.com,1,http://www.livescience.com/53510-zika-virus.html,2016,01
livescience.com,1,http://www.livescience.com/53510-zika-virus.html,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
mb.com.ph,1,http://www.mb.com.ph/zika-spreading-explosively/,2016,01
tvanouvelles.ca,1,http://www.tvanouvelles.ca/2016/01/25/virus-zika,2016,01
tvanouvelles.ca,1,http://www.tvanouvelles.ca/2016/01/25/virus-zika,2016,01
rt.com,1,https://www.rt.com/usa/329735-zika-virus-us-cdc/,2016,01
rt.com,1,https://www.rt.com/usa/329735-zika-virus-us-cdc/,2016,01
rt.com,1,https://www.rt.com/usa/329735-zika-virus-us-cdc/,2016,01
uga.edu,1,http://calendar.uga.edu/detail/from-aids-to-zika/,2017,01
